EvtID,StaNM,TTime,Angle,Delta
1661,PGC,5.93704290582626,117.871225865016,28.625298713127
1662,PGC,9.34656043009523,102.785376715753,53.2717122422992
1663,PGC,10.0507584800832,54.5690553126642,55.4944425320864
1665,PGC,7.82350766559587,98.7666741740547,43.6870142930378
1666,PGC,10.5981770897631,106.089157017001,60.7430707627827
1667,PGC,18.1557388826543,41.8103148957786,106.779843454796
1668,PGC,4.79218474869054,144.412215055702,15.0840921567151
1670,PGC,12.816545404016,91.2807477714025,77.7543049958925
1671,PGC,13.102119933065,54.5690553126642,77.0516251755033
1672,PGC,16.6195777995403,54.5690553126642,100.275088166711
1673,PGC,14.215687532204,101.65038670643,85.6468115315512
1674,PGC,16.3735785272513,101.432224290501,99.9821988537714
1676,PGC,15.0364660706269,41.8103148957786,84.595537644974
1679,PGC,16.6996002339971,93.0899480526459,103.84751822853
1680,PGC,7.64590872197497,119.597494794721,38.2696001505537
1681,PGC,7.83201173974144,124.267039887507,37.6224972728478
1682,PGC,7.78765818276076,124.537300644835,37.2664935869417
1683,PGC,7.55001752025943,124.802767465644,35.8417642489435
1684,PGC,11.1795525420235,103.459406483333,65.1856749236294
1685,PGC,8.49877347187356,110.249060195767,46.2117808444117
1686,PGC,6.58877830403377,106.378102040462,34.7017394850891
1687,PGC,5.4124275474155,136.16528176082,20.623982702394
1689,PGC,6.94888421775429,119.604877089885,34.1764599389575
1690,PGC,16.0889799196816,41.8103148957786,94.9758457131304
1691,PGC,5.62524074190687,123.436501508928,25.5222730389068
1693,PGC,9.7391737271823,103.5877156982,55.7053764527399
1695,PGC,6.62684614651079,98.9544240466648,35.6912527252764
1696,PGC,17.7343205411261,54.5690553126642,108.133995474504
1697,PGC,13.2231832192464,54.5690553126642,77.783425216269
1699,PGC,10.7051436823591,41.8103148957786,57.4833761027915
1703,PGC,9.72556804443837,102.26474714894,55.859013174965
1704,PGC,9.7208676190462,102.335816388131,55.8156370246156
1705,PGC,16.8564632323281,54.5690553126642,102.68514767714
1706,PGC,10.6702905098633,121.432057395086,54.3042071892905
1707,PGC,12.7853408141707,41.8103148957786,69.9035574588321
1709,PGC,5.98008084400487,112.270958707264,29.9483852327968
1710,PGC,3.59740160720856,130.354754625513,13.1495659861755
1711,PGC,4.75828656879313,146.723484827345,14.1397092415953
1712,PGC,14.2398394570224,106.173470041213,82.8440539627996
1713,PGC,9.25697611098849,121.623521532886,46.8325149321948
1714,PGC,5.14636613518215,102.113405569223,25.041396904929
1715,PGC,9.77321280868028,136.217558431686,38.5935227050031
1716,PGC,15.3052367692726,105.195050833464,91.63112192874
1717,PGC,11.2925318489613,41.8103148957786,61.7389350644311
1719,PGC,5.6880276660916,92.5140378535638,28.451378993372
1720,PGC,5.08924574320634,139.839000595626,17.8981429958808
1721,PGC,4.75713763889414,153.813760771852,11.4607778790151
1722,PGC,6.31931319361358,117.991644400685,30.8778154522084
1723,PGC,9.32580105130722,41.8103148957786,48.575305579141
1724,PGC,5.01419826987204,121.643518614766,22.4423428113736
1725,PGC,9.76280643399899,144.487970891821,33.000276503603
1726,PGC,12.5784801176073,107.787821657792,73.0030962146285
1727,PGC,10.3093207178971,142.590299627254,36.9462016113057
1728,PGC,9.45586688934245,125.184693748352,41.9928986435771
1729,PGC,6.27521235395279,114.626320636246,31.3471752056787
1730,PGC,7.59081997099285,117.268974831014,38.6753756148686
1731,PGC,4.73132391711988,137.101470909131,17.1684942346913
1732,PGC,7.5312089870536,123.739819961412,36.1447079439456
1734,PGC,9.37212864138016,147.216933224888,29.2882259262078
1735,PGC,17.9062113163312,103.575454822646,109.295083120237
1736,PGC,5.7528649041535,90.0247629060305,28.8298894157148
1737,PGC,5.77352312300759,91.1580731371733,28.9387827177642
1738,PGC,10.7029781575359,106.813981066305,61.2267106631618
1739,PGC,11.2026216813849,108.000732255729,64.0931609319062
1740,PGC,11.0053056534614,104.56019626696,63.7813600366837
1741,PGC,5.62947598079531,92.8557261897612,28.1233575803908
1742,PGC,12.6806248652028,41.8103148957786,68.2687565926361
1743,PGC,10.9152067225028,41.8103148957786,60.3659261490239
1744,PGC,3.56170369765566,131.924910582128,12.7160163619782
1745,PGC,5.70905805525308,122.212456465097,26.2987247433938
1747,PGC,8.94360840307025,105.900879220402,50.0508513639791
1748,PGC,5.84201481728149,121.464166619678,27.2433391327492
1749,PGC,5.87554084000577,132.849343033837,24.0129192868738
1750,PGC,14.2443858434465,41.8103148957786,81.0490308333937
1751,PGC,5.98601824374992,142.297287378656,20.7325735742492
1753,PGC,8.42307708090027,161.101010101349,15.5080074337009
1754,PGC,10.3075354057408,41.8103148957786,54.933684314268
1755,PGC,10.6403240832734,117.800004229412,52.1818309464508
1756,PGC,3.1635969943854,168.491382138802,3.08916119560798
1757,PGC,3.15892810118267,159.763641729102,5.29839895578631
1758,PGC,8.54906464698932,130.959748520797,34.3086382630489
1760,PGC,17.0162454922273,105.196801872464,102.775879939717
1763,PGC,5.96760921287988,54.9031987724154,29.9266097908629
1764,PGC,5.98165298009324,54.9031987724154,29.9195231062653
1765,PGC,5.93464562194251,54.9031987724154,29.7663918917752
1766,PGC,6.00781510041621,54.9031987724154,29.9509782290134
1767,PGC,8.9897247821526,54.9031987724154,44.5595241378015
1768,PGC,7.13920753322096,54.9031987724154,34.1357243395533
1770,PGC,9.65083958826991,152.523409221411,26.1923583346086
1771,PGC,17.9495695623095,95.6898834272565,111.92279863435
1772,PGC,5.41661568961745,54.9031987724154,26.4112628383604
1773,PGC,11.9541842252138,108.475962397245,68.7523788483055
1774,PGC,17.8216962313935,97.1385619494707,110.781164434384
1775,PGC,11.9876230844362,137.467171781941,49.4337987126655
1776,PGC,15.6742852143191,100.412072811872,95.6478666309995
1777,PGC,17.849810616731,97.7574505565177,110.828738996922
1778,PGC,18.5751350799334,54.5690553126642,113.816608373201
1779,PGC,5.44626009307725,97.2101686651058,27.8918607752976
1781,PGC,9.93268835542034,108.890168245185,55.6942016427824
1782,PGC,13.7456733690504,102.20576308325,82.3915481580227
1783,PGC,7.36851018615739,111.687282939133,38.7510517342435
1784,PGC,10.3364691439711,96.4050933143596,60.7224318783306
1785,PGC,6.5328154800439,94.1747943445983,33.0466513323601
1786,PGC,11.1867420686236,102.827939560373,65.3756156666577
1787,PGC,6.58042786054171,54.9031987724154,31.4138003242805
1788,PGC,9.09330896332121,114.739272879024,48.6008128018904
1789,PGC,8.0827722795433,137.732932302439,28.8552314374614
1790,PGC,17.3560846583005,54.5690553126642,104.855197567279
1791,PGC,9.58993709380839,103.456164706786,54.751076724643
1792,PGC,9.34895734846325,155.781144648727,22.4377869427561
1794,PGC,5.72988179806371,131.312302421895,23.8080319532939
1795,PGC,5.89782164774198,100.940259202216,30.7082377916619
1797,PGC,13.326604149667,41.8103148957786,76.2068255267698
1798,PGC,17.191893880462,93.4632659164193,107.130186630087
1799,PGC,5.06119669437424,135.276140307473,19.2587173313275
1800,PGC,15.5642937663556,102.301299553652,92.53243763123
1801,PGC,8.44944235073762,136.076930451065,31.5606494440191
1802,PGC,10.0392488078543,145.361762886898,33.5667171588352
1803,PGC,13.0378170397685,116.01888336367,69.346758133674
1805,PGC,5.73104541181836,131.887725387103,23.6232079340829
1806,PGC,17.1096651401445,100.578141648854,103.255391252123
1807,PGC,5.13589754217871,135.959247328015,19.3971810080284
1808,PGC,7.76590573579056,107.862559421387,42.0570921874898
1809,PGC,5.32342845319317,133.613340383759,21.0414472641921
1810,PGC,6.68387723884947,105.026903914386,35.4922330833967
1812,PGC,10.0602964556991,119.742449173257,51.4489538632732
1813,PGC,6.0209515516417,98.3073309699013,31.6867574697334
1814,PGC,6.13363375718211,141.074714343088,21.8967177749116
1816,PGC,5.70190600833649,129.002377097994,24.3964599680832
1817,PGC,10.0434575971552,108.899570246358,56.3989065981973
1818,PGC,6.01168795855403,54.9031987724154,29.8387605586754
1819,PGC,5.91546241095535,122.575314963262,27.3840285821848
1820,PGC,10.1044348293149,100.131627355877,58.7130891546219
1821,PGC,10.9447225118275,41.8103148957786,58.3738111090158
1822,PGC,18.3029659624831,54.5690553126642,111.154154467807
1823,PGC,19.0986157778535,41.8103148957786,114.195214446816
1824,PGC,19.072749191511,41.8103148957786,112.477728084529
1825,PGC,7.72698744043581,54.9031987724154,38.8231615529124
1826,PGC,6.07334544502045,111.297323303482,30.6902069632884
1827,PGC,10.4139539447492,97.1888314087542,61.1609300182651
1828,PGC,15.8897820050664,104.096327452339,95.8711615368207
1829,PGC,6.05998337961905,111.131866657313,30.6322769466871
1830,PGC,6.02705105757042,105.468880340949,31.1640293321849
1832,PGC,5.69521770921004,129.689638579628,24.1495111454858
1833,PGC,14.7740545545754,107.858115405205,85.8717943550902
1834,PGC,9.30031116574241,133.301131272418,37.5893239985922
1835,PGC,5.50568640570672,121.58738139651,25.2793363049701
1836,PGC,6.00796326839356,136.37728112012,23.3241085204565
1837,PGC,7.73044622786006,115.631920808631,39.996624971813
1840,PGC,14.623987726931,107.818785463189,86.1367459396891
1841,PGC,6.18665724875441,119.816511666454,29.650764853009
1843,PGC,10.9377270113372,102.852632174129,63.7314311998217
1844,PGC,5.72163191465784,128.38685199083,24.6872005705799
1845,PGC,18.3156804523901,98.06722564585,113.867369090492
1846,PGC,17.265510958472,93.0385627439531,107.66653812688
1847,PGC,10.6719236887383,104.456675127195,61.627709240506
1848,PGC,5.66732025911284,128.380590637918,24.4017086528567
1849,PGC,9.58034027477653,115.414745080545,51.3365602011331
1850,PGC,16.0745559975025,93.577908887922,99.5910662363432
1851,PGC,15.9890841547333,93.8644309577036,98.9868972801958
1852,PGC,8.48269040310498,103.242272478082,47.5157103738699
1853,PGC,15.8934038863857,93.1385009674685,98.4096264512696
1856,PGC,4.79775779767919,118.512831270407,21.7279794010253
1858,PGC,7.03346840746708,111.153386292275,36.7572044496005
1859,PGC,6.07393529567195,54.9031987724154,29.7594838914682
1860,PGC,16.0968874775058,95.8396726305843,99.455640430002
1861,PGC,16.1215513544749,95.6530363949865,99.6501351608993
1862,PGC,10.7366081571502,102.374296486276,62.5059114249637
1863,PGC,10.6859794339123,100.307566499865,62.5485181320255
1864,PGC,12.0937179029816,54.5690553126642,69.4694024420622
1865,PGC,14.6062968365887,95.8056298325859,89.4510516714831
1866,PGC,4.18690544271006,127.812408089127,16.6746325213542
1867,PGC,17.8214144237809,54.5690553126642,107.341615403586
1871,PGC,5.45822702923194,123.328839106086,24.6070941755579
1872,PGC,10.7174760099865,41.8103148957786,56.2696998873265
1873,PGC,17.1129565998798,101.303339621758,103.162470712077
1874,PGC,10.689325455489,99.9391447391236,62.6303856638384
1876,PGC,11.1366246937769,117.095244516569,55.7991986197208
1877,PGC,9.0044727544783,157.137164930441,20.2527698548763
1878,PGC,14.8708424240968,106.216985670524,88.4025664351638
1879,PGC,16.8821396325824,41.8103148957786,99.3346235252236
1880,PGC,8.82994000548681,124.380314851896,38.2677612332004
1881,PGC,6.2285160579626,103.73038802549,32.6577393052488
1882,PGC,12.6071569755569,107.634350131589,68.5224522485145
1883,PGC,5.29564537136248,94.898304513514,26.9492986971022
1884,PGC,4.68164912848025,54.9031987724154,22.2002919435635
1885,PGC,4.46910451364565,92.3150965463083,21.7560894861649
1886,PGC,4.51051599321753,54.9031987724154,21.8282696784489
1887,PGC,4.59984507708909,54.9031987724154,22.3547160581888
1888,PGC,4.45558212486597,93.5396196913806,21.6642664255633
1889,PGC,4.43534576516282,93.3488296286738,21.5563185073466
1890,PGC,4.48488405648488,92.2319186053048,21.8437398975489
1891,PGC,4.46209907205547,93.7095925194776,21.6970048345036
1892,PGC,4.5087782281222,92.9507150332256,21.9657575641398
1893,PGC,4.46086834175555,94.351008939397,21.6775146053785
1894,PGC,8.74033882653765,54.5690553126642,46.2862570215781
1896,PGC,4.48911705046933,90.4955288441275,21.8787098515634
1897,PGC,15.8832478307983,93.3397667012447,98.3239825415568
1898,PGC,4.93956056645138,153.789380393072,12.0142396727507
1899,PGC,16.6566783525943,54.5690553126642,100.006139292324
1901,PGC,4.45490620129714,93.7900072108711,21.6560469688377
1902,PGC,16.7989434193796,41.8103148957786,96.9730143642175
1903,PGC,11.1047779764472,41.8103148957786,61.7908765316855
1904,PGC,12.9920931366468,41.8103148957786,71.6121851523957
1905,PGC,9.80764527662784,143.417013310587,33.9892372708231
1906,PGC,12.0310678769393,90.5780903398126,72.4657183786492
1907,PGC,5.14157864213727,134.586769894473,19.8555101994906
1909,PGC,5.52598387398349,137.58063234979,20.6454626392637
1910,PGC,13.2246605814523,41.8103148957786,72.1087027756329
1911,PGC,5.83828655137126,114.469984027982,28.6940532990678
1912,PGC,5.80562230937137,113.358232203132,28.683508738919
1913,PGC,12.2948405866679,54.5690553126642,72.8119990842436
1914,PGC,5.86129871844073,112.66747400469,29.1427260131297
1915,PGC,6.00229576625949,96.3020977844623,31.6534396355739
1916,PGC,8.91478584606001,133.50295597114,35.3211471378007
1918,PGC,7.21063996517875,115.089094540875,36.9717097648623
1919,PGC,11.5914523038373,109.997795397328,65.890659263633
1920,PGC,4.51052010825745,139.053620827745,15.6061915389382
1921,PGC,4.84142594957865,153.962221457601,11.6517708614243
1922,PGC,10.7553467255213,110.561480253093,60.3950552261345
1923,PGC,5.60152101789182,120.281620749387,26.1233613803279
1924,PGC,5.65625159954169,122.13357125809,26.0160174250687
1925,PGC,5.6922926219592,123.177425003269,25.965272107928
1926,PGC,14.2602877927096,41.8103148957786,81.525320207207
1927,PGC,11.1847058536226,99.2259084163285,66.0400169043873
1928,PGC,12.221692766717,136.267517053472,51.6814065272551
1929,PGC,4.26094293020776,144.111822195201,13.08606254822
1930,PGC,5.44457097897744,125.280707680408,24.0519764903634
1932,PGC,4.77888381578996,154.897688784711,11.0916824856583
1933,PGC,8.11260847865852,105.670572880251,44.6966714475857
1934,PGC,4.32010134246099,139.399334339075,14.6701166291214
1935,PGC,5.91996917334994,54.9031987724154,28.5753606016125
1936,PGC,5.57394148557661,97.0190524985061,28.7541260279726
1937,PGC,4.37434574031811,139.449862174553,14.8943925650848
1938,PGC,12.8219994402072,132.516409946853,58.0921232842341
1939,PGC,17.3479045893194,95.0609731954837,107.981078503668
1940,PGC,9.96087060717754,100.970643028333,57.6305251929117
1941,PGC,10.2514317545855,105.254408874204,58.6966102643605
1942,PGC,12.6366934486735,103.50407507422,74.7390883513667
1943,PGC,5.95409835801981,91.1106470204144,29.9321224699156
1944,PGC,5.62930750827614,100.049487473913,28.9816792790838
1946,PGC,16.8956443833696,90.8536596821158,105.294272680218
1947,PGC,12.8373023749534,105.07955770591,75.5911108120539
1948,PGC,10.1863017806652,106.078043813294,58.0745647362929
1949,PGC,7.84050848409656,108.257585221375,42.4595800464616
1950,PGC,8.00210332120765,112.476005486804,42.5264584958542
1951,PGC,7.89726811705335,108.008685005922,42.8725548876003
1952,PGC,6.8588165619819,109.171354595942,36.0156061858417
1953,PGC,7.854553850534,106.530932155112,42.8721962992366
1954,PGC,7.96907533171981,110.602713507135,42.7763025022232
1955,PGC,7.752531817203,99.0561829824584,43.1879654307655
1956,PGC,7.66980225189217,99.3411154541775,42.6109359958209
1957,PGC,7.88184911949624,109.307753601331,42.5094389688786
1958,PGC,7.80911570933012,101.099463348097,43.3571994881912
1959,PGC,7.70209510666434,105.040904508881,42.1279740903811
1960,PGC,3.82350691018381,138.863435235121,12.609945380381
1961,PGC,12.0978088079716,102.878871887838,71.3593652724675
